173,1893,7
174,575,4
205,2419,7
245,880,7
139,1887,1
101,3924,1
188,3261,7
12,403,5
49,1609,4
71,834,7
206,2772,9
125,1485,10
95,3233,0
302,2332,4
211,1104,2
159,1826,7
22,1012,5
263,4515,0
101,1543,9
185,2328,8
184,1285,0
90,392,7
125,1745,3
290,3097,1
93,2981,2
233,732,9
263,2864,2
148,375,0
139,1494,5
286,5083,0
314,983,9
69,510,4
299,920,2
126,2476,2
201,2374,10
168,4750,2
90,452,1
118,1197,4
68,394,6
72,1253,0
95,3367,7
78,2177,2
65,1743,8
78,742,5
78,2140,8
184,533,7
122,1006,9
118,1498,0
93,1635,4
157,1299,7
286,751,7
175,4530,2
291,3080,1
275,1992,2
139,1850,0
185,774,9
184,1875,4
195,1982,7
217,4721,6
90,2555,4
139,871,2
169,1876,4
277,3422,2
91,1793,8
270,3294,8
78,834,7
221,2016,4
101,1846,5
240,5012,7
219,3917,4
126,1206,4
0,771,5
2,392,2
168,797,5
49,1563,6
16,399,8
122,2922,9
78,1959,3
188,1247,8
155,1777,9
159,1144,1
91,1341,4
90,1497,5
90,2282,6
211,575,5
231,3581,1
56,594,10
93,2944,8
118,768,10
133,688,0
95,3342,1
42,1414,1
185,1089,7
10,1201,5
119,1452,7
211,1196,10
122,3095,9
277,3382,7
157,571,10
49,390,6
99,1795,7
122,2907,5
13,465,9
49,391,0
148,1458,10
101,751,8
185,588,4
221,778,0
101,4281,1
288,5363,5
90,510,6
49,1645,10
243,572,9
217,1816,6
214,1703,10
185,4607,1
93,1033,6
107,1144,4
157,1178,0
70,1058,3
133,857,1
167,1977,3
96,392,5
220,4924,9
122,2872,6
95,3418,6
49,1638,5
266,1642,1
255,1898,10
275,843,1
169,2359,4
217,4777,2
240,5007,0
49,721,7
219,1765,8
171,649,0
91,1197,1
122,1015,1
95,2656,0
56,626,6
206,795,8
211,1912,0
228,4875,7
139,2451,4
220,843,8
282,1451,6
195,1091,7
93,795,7
93,2858,5
8,1058,9
101,1620,4
263,4115,9
91,1185,9
181,1772,9
206,2736,3
42,1301,8
90,1060,5
211,722,6
117,1105,10
47,400,8
93,2232,1
195,2527,6
286,2736,1
195,1276,10
139,3391,5
139,4652,2
262,375,9
157,387,1
93,3074,6
56,1622,3
283,525,4
139,1069,0
221,2534,8
177,1192,9
256,820,2
139,474,10
262,5046,0
270,1793,9
286,2721,3
4,510,5
78,1967,4
217,1617,7
139,778,4
78,2135,10
93,328,9
72,525,6
306,1437,2
243,1285,4
281,2714,2
263,4043,2
214,1699,2
285,853,10
93,931,2
13,710,2
56,1690,10
56,1721,8
101,1555,0
195,2751,7
291,2058,2
206,4431,9
219,792,4
219,2296,6
12,427,10
275,880,10
44,1446,10
90,2461,4
139,2716,4
206,1826,8
90,2223,9
71,605,2
221,1621,8
52,558,0
184,626,1
118,1049,7
101,715,4
95,1652,6
95,3533,4
122,1854,3
92,403,5
102,2254,0
217,1362,8
286,1812,2
133,4220,5
307,585,9
139,989,2
168,1252,10
75,1188,9
88,578,10
8,919,6
0,944,0
184,1743,4
95,2692,2
205,1999,10
101,359,2
128,550,6
